date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:29:57	98308/98308	---M--	200	added ('OK')	font/woff2	etag:%2218004-67843aad-150faefa4c340fb1;;;%22	https://promopay.site/tkt/fonts/eiconsa7eb.woff2	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/fonts/eiconsa7eb.woff2	(from https://promopay.site/tkt/css/elementor-icons.min705c.css)
13:29:57	120564/120564	---M--	200	added ('OK')	application/font-woff	etag:%221d6f4-67843aad-b8cb10d66e4a993f;;;%22	https://promopay.site/tkt/fonts/eiconsa7eb.woff	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/fonts/eiconsa7eb.woff	(from https://promopay.site/tkt/css/elementor-icons.min705c.css)
13:29:58	221284/221284	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2236064-67843aad-9c9deba9bd41aed4;gz%22	https://promopay.site/tkt/fonts/eiconsa7eb.ttf	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/fonts/eiconsa7eb.ttf	(from https://promopay.site/tkt/css/elementor-icons.min705c.css)
13:29:58	334937/334937	---M-Z	200	added ('OK')	image/svg+xml	etag:%2251c59-67843aad-7dd6fc680a56eb49;gz%22	https://promopay.site/tkt/images/eiconsa7eb.svg	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/images/eiconsa7eb.svg	(from https://promopay.site/tkt/css/elementor-icons.min705c.css)
13:29:58	5501/5501	---M-Z	200	added ('OK')	text/css	etag:%22157d-67843ab2-9847b81fd6c71a3f;gz%22	https://promopay.site/tkt/tiktok1/css/style.mindeae.css	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/css/style.mindeae.css	(from https://promopay.site/tkt/tiktok1/index.html)
13:29:59	5069/5069	---M-Z	200	added ('OK')	text/css	etag:%2213cd-67843ab2-c33e5310a1ea06ab;gz%22	https://promopay.site/tkt/tiktok1/css/theme.mindeae.css	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/css/theme.mindeae.css	(from https://promopay.site/tkt/tiktok1/index.html)
13:29:59	7212/7212	---M-Z	200	added ('OK')	text/css	etag:%221c2c-67843ab2-64d2fd1cc28ac02b;gz%22	https://promopay.site/tkt/tiktok1/css/header-footer.mindeae.css	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/css/header-footer.mindeae.css	(from https://promopay.site/tkt/tiktok1/index.html)
13:29:59	53222/53222	---M-Z	200	added ('OK')	text/css	etag:%22cfe6-67843ab2-8e206cd3663999e4;gz%22	https://promopay.site/tkt/tiktok1/css/frontend.min7ac2.css	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/css/frontend.min7ac2.css	(from https://promopay.site/tkt/tiktok1/index.html)
13:29:59	1454/1454	---M-Z	200	added ('OK')	text/css	etag:%225ae-67843ab2-772d45580c5038fa;gz%22	https://promopay.site/tkt/tiktok1/css/post-53830.css	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/css/post-53830.css	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:00	20043/20043	---M-Z	200	added ('OK')	text/css	etag:%224e4b-67843ab2-370d0f4d238e2da1;gz%22	https://promopay.site/tkt/tiktok1/css/elementor-icons.min705c.css	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/css/elementor-icons.min705c.css	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:00	793/793	---M-Z	200	added ('OK')	text/css	etag:%22319-67843ab2-186ba91508f94add;gz%22	https://promopay.site/tkt/tiktok1/css/widget-counter.min7ac2.css	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/css/widget-counter.min7ac2.css	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:00	600/600	---M-Z	200	added ('OK')	text/css	etag:%22258-67843ab2-5d3286b0b293e89f;gz%22	https://promopay.site/tkt/tiktok1/css/widget-heading.min7ac2.css	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/css/widget-heading.min7ac2.css	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:00	4298/4298	---M-Z	200	added ('OK')	text/css	etag:%2210ca-67843ab2-c2073a51ffd55d1c;gz%22	https://promopay.site/tkt/tiktok1/css/widget-divider.min7ac2.css	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/css/widget-divider.min7ac2.css	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:01	1229/1229	---M-Z	200	added ('OK')	text/css	etag:%224cd-67843ab2-1a0b5bcfa6d661e0;gz%22	https://promopay.site/tkt/tiktok1/css/widget-progress.min7ac2.css	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/css/widget-progress.min7ac2.css	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:01	704/704	---M-Z	200	added ('OK')	text/css	etag:%222c0-67843ab2-66f3330d2cf4d854;gz%22	https://promopay.site/tkt/tiktok1/css/widget-text-editor.min7ac2.css	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/css/widget-text-editor.min7ac2.css	(from https://promopay.site/tkt/tiktok1/index.html)
13:30:01	23349/23349	---M-Z	200	added ('OK')	text/css	etag:%225b35-67843ab2-5a627d645d76dd2b;gz%22	https://promopay.site/tkt/tiktok1/css/post-135ee81.css	C:/Meus%20Sites/pesquisaonline/promopay.site/tkt/tiktok1/css/post-135ee81.css	(from https://promopay.site/tkt/tiktok1/index.html)
